AFR_T,LFR_T,BFR_T,D5_T,D10_T,D50_T,D90_T,AFR_V1,LFR_V1,BFR_V1,D5_V1,D10_V1,D50_V1,D90_V1,AFR_V2,LFR_V2,BFR_V2,D5_V2,D10_V2,D50_V2,D90_V2,AFR_V3,LFR_V3,BFR_V3,D5_V3,D10_V3,D50_V3,D90_V3
5.4045086,19.456232,2.1618035,8.0279255,10.512156,38.247944,664.93915,3.7831562,15.132624,4.323607,8.5553255,12.136719,47.113323,756.61945,3.242705,19.456232,2.1618035,8.11725,10.781976,39.34708,688.40515,5.4045086,21.618034,4.323607,8.305932,11.366276,42.901127,730.7873
5.4330125,19.558846,2.1732051,8.027794,10.511761,38.245647,664.875,3.8031087,15.212435,4.3464103,8.554997,12.135709,47.107536,756.5936,3.2598076,19.558846,2.1732051,8.117108,10.781541,39.344597,688.3594,5.4330125,21.73205,4.3464103,8.305706,11.365576,42.897324,730.7564
5.456773,19.64438,2.1827092,8.027654,10.511344,38.243217,664.807,3.819741,15.278964,4.3654184,8.554627,12.134569,47.100998,756.5644,3.2740636,19.64438,2.1827092,8.1169405,10.781029,39.34174,688.30634,5.456773,21.827091,4.3654184,8.3054495,11.36478,42.892998,730.72125
5.475528,19.7119,2.1902113,8.027506,10.5109005,38.24063,664.73474,3.83287,15.33148,4.3804226,8.554228,12.133339,47.09395,756.5329,3.285317,19.7119,2.1902113,8.116759,10.780476,39.33867,688.24915,5.475528,21.902111,4.3804226,8.305172,11.363921,42.888332,730.6833
5.4890738,19.760666,2.1956296,8.027349,10.510434,38.237907,664.65857,3.8423517,15.369406,4.391259,8.553805,12.132039,47.086506,756.4996,3.2934442,19.760666,2.1956296,8.116569,10.779894,39.33544,688.18884,5.4890738,21.956295,4.391259,8.30488,11.363015,42.883404,730.6432
5.497261,19.79014,2.1989043,8.027187,10.509949,38.23507,664.5791,3.8480828,15.392331,4.3978086,8.553366,12.130686,47.07875,756.46484,3.2983568,19.79014,2.1989043,8.11637,10.779288,39.332085,688.1261,5.497261,21.989044,4.3978086,8.304575,11.362069,42.87827,730.6013
5.5,19.8,2.2,8.0270195,10.509448,38.232143,664.497,3.8500001,15.400001,4.4,8.552913,12.12929,47.07076,756.429,3.3,19.8,2.2,8.116166,10.778665,39.32863,688.06134,5.5,22,4.4,8.30426,11.361094,42.87297,730.55817
5.497261,19.79014,2.1989043,8.026848,10.508935,38.229153,664.413,3.8480828,15.392331,4.3978086,8.552449,12.127863,47.06259,756.3924,3.2983568,19.79014,2.1989043,8.115957,10.778027,39.325092,687.99506,5.497261,21.989044,4.3978086,8.303939,11.360098,42.867554,730.514
5.4890738,19.760666,2.1956296,8.026673,10.508416,38.226116,664.32776,3.8423517,15.369406,4.391259,8.551979,12.126418,47.05432,756.3552,3.2934442,19.760666,2.1956296,8.115746,10.777381,39.321514,687.92786,5.4890738,21.956295,4.391259,8.303614,11.359088,42.862064,730.4692
5.475528,19.7119,2.1902113,8.026499,10.507894,38.22307,664.24194,3.83287,15.33148,4.3804226,8.551508,12.124967,47.046013,756.3179,3.285317,19.7119,2.1902113,8.115534,10.776732,39.317913,687.8602,5.475528,21.902111,4.3804226,8.303287,11.358073,42.85655,730.42413
5.456773,19.64438,2.1827092,8.026324,10.507374,38.220028,664.15625,3.819741,15.278964,4.3654184,8.551038,12.123519,47.037735,756.2806,3.2740636,19.64438,2.1827092,8.115321,10.776085,39.314323,687.7927,5.456773,21.827091,4.3654184,8.302959,11.357061,42.85105,730.3792
5.4330125,19.558846,2.1732051,8.026152,10.506859,38.21702,664.07135,3.8031087,15.212435,4.3464103,8.550572,12.1220875,47.02955,756.2437,3.2598076,19.558846,2.1732051,8.115111,10.775444,39.310776,687.7258,5.4330125,21.73205,4.3464103,8.302637,11.356061,42.84561,730.3347
5.4045086,19.456232,2.1618035,8.025983,10.506353,38.214066,663.988,3.7831562,15.132624,4.323607,8.550117,12.120684,47.021526,756.2075,3.242705,19.456232,2.1618035,8.114906,10.7748165,39.307293,687.66016,5.4045086,21.618034,4.323607,8.3023205,11.35508,42.840275,730.291
5.371572,19.33766,2.148629,8.025818,10.505862,38.211197,663.9068,3.7601006,15.040404,4.297258,8.549673,12.11932,47.013733,756.1723,3.2229433,19.33766,2.148629,8.114706,10.774206,39.303905,687.59625,5.371572,21.48629,4.297258,8.302012,11.354125,42.83509,730.24854
5.334565,19.204435,2.1338263,8.02566,10.505389,38.20843,663.82855,3.7341957,14.936783,4.2676525,8.549247,12.118007,47.00623,756.1384,3.2007391,19.204435,2.1338263,8.114513,10.773618,39.300644,687.5346,5.334565,21.338263,4.2676525,8.301717,11.353207,42.830097,730.20764
5.2938924,19.058014,2.117557,8.025509,10.504939,38.2058,663.7539,3.7057247,14.822899,4.235114,8.5488405,12.116756,46.999092,756.10614,3.1763356,19.058014,2.117557,8.11433,10.773058,39.29754,687.4758,5.2938924,21.175571,4.235114,8.3014345,11.352332,42.82534,730.16864
5.25,18.9,2.1,8.025367,10.504515,38.203323,663.68365,3.6750002,14.700001,4.2,8.548459,12.1155815,46.992382,756.07574,3.15,18.9,2.1,8.114158,10.7725315,39.294617,687.42053,5.25,21,4.2,8.301169,11.351509,42.82087,730.13196
5.203368,18.732124,2.0813472,8.025235,10.504122,38.201027,663.6184,3.6423576,14.56943,4.1626945,8.548105,12.114492,46.986164,756.04755,3.1220212,18.732124,2.0813472,8.113997,10.772042,39.291904,687.36914,5.203368,20.813473,4.1626945,8.300923,11.350747,42.816727,730.0979
5.1545086,18.55623,2.0618033,8.025115,10.503764,38.198933,663.55896,3.6081557,14.432623,4.1236067,8.547784,12.113502,46.98051,756.0219,3.0927052,18.55623,2.0618033,8.113852,10.771598,39.28944,687.3224,5.1545086,20.618032,4.1236067,8.300699,11.350053,42.812954,730.06696
5.1039557,18.37424,2.0415823,8.025008,10.503446,38.19707,663.506,3.572769,14.291077,4.0831647,8.547498,12.112621,46.975483,755.99915,3.0623736,18.37424,2.0415823,8.113722,10.771202,39.287243,687.2807,5.1039557,20.415823,4.0831647,8.3005,11.349436,42.809597,730.03937
5.052264,18.188152,2.0209057,8.024917,10.50317,38.19546,663.46014,3.5365849,14.146339,4.0418115,8.547251,12.11186,46.971146,755.97943,3.0313585,18.188152,2.0209057,8.11361,10.77086,39.285343,687.2446,5.052264,20.209057,4.0418115,8.300328,11.348902,42.806698,730.01556
5,18,2,8.024839,10.502941,38.194126,663.4222,3.5,14,4,8.547047,12.111232,46.967556,755.96313,3,18,2,8.113517,10.7705765,39.283768,687.2148,5,20,4,8.300186,11.348461,42.8043,729.99585
4.947736,17.81185,1.9790943,8.02478,10.502764,38.19309,663.39264,3.463415,13.85366,3.9581885,8.546888,12.110744,46.96478,755.95056,2.9686415,17.81185,1.9790943,8.113444,10.770355,39.282547,687.1915,4.947736,19.790943,3.9581885,8.300076,11.348118,42.802437,729.9805
4.896044,17.62576,1.9584177,8.024739,10.502641,38.192368,663.37213,3.427231,13.708924,3.9168353,8.546779,12.110409,46.962864,755.9419,2.9376266,17.62576,1.9584177,8.113395,10.770203,39.281696,687.1755,4.896044,19.584177,3.9168353,8.299999,11.347881,42.801147,729.97
4.8454914,17.44377,1.9381964,8.024716,10.502574,38.19198,663.3612,3.391844,13.567376,3.8763928,8.546721,12.110232,46.961853,755.9373,2.907295,17.44377,1.9381964,8.113367,10.770121,39.28124,687.1669,4.8454914,19.381966,3.8763928,8.299958,11.347755,42.800465,729.9644
4.796632,17.267874,1.9186527,8.024714,10.502567,38.19194,663.36017,3.3576422,13.430569,3.837305,8.546719,12.110222,46.961796,755.93713,2.877979,17.267874,1.9186527,8.113365,10.770112,39.281197,687.1661,4.796632,19.186527,3.837305,8.299955,11.347746,42.80041,729.964
4.75,17.1,1.9,8.024733,10.502623,38.19226,663.3695,3.325,13.3,3.7999997,8.546771,12.110383,46.962715,755.94135,2.8500001,17.1,1.9,8.113387,10.770182,39.281578,687.17346,4.75,19,3.7999997,8.299991,11.347856,42.80101,729.969
4.7061076,16.941986,1.8824431,8.024773,10.502741,38.19295,663.3893,3.294275,13.1771,3.7648861,8.54688,12.11072,46.964634,755.95013,2.8236644,16.941986,1.8824431,8.113436,10.7703285,39.282394,687.1891,4.7061076,18.82443,3.7648861,8.300066,11.348089,42.802277,729.9795
4.665435,16.795567,1.866174,8.024833,10.502922,38.19401,663.4196,3.2658043,13.063217,3.732348,8.547047,12.111233,46.967564,755.9635,2.7992609,16.795567,1.866174,8.11351,10.770555,39.283646,687.213,4.665435,18.66174,3.732348,8.300181,11.348445,42.804214,729.9955
4.6284275,16.66234,1.851371,8.024915,10.503166,38.195442,663.4605,3.2398994,12.959598,3.702742,8.54727,12.111921,46.971493,755.98145,2.7770565,16.66234,1.851371,8.113609,10.770859,39.285336,687.24524,4.6284275,18.51371,3.702742,8.300336,11.348924,42.806816,730.01697
4.5954914,16.54377,1.8381968,8.025018,10.503472,38.19723,663.51166,3.216844,12.867376,3.676393,8.54755,12.1127825,46.976402,756.0038,2.757295,16.54377,1.8381968,8.113734,10.77124,39.287453,687.2855,4.5954914,18.381966,3.676393,8.300529,11.349524,42.810074,730.0438
4.5669875,16.441154,1.826795,8.025141,10.503839,38.19937,663.57263,3.196891,12.787564,3.65359,8.547883,12.113808,46.982254,756.0304,2.7401922,16.441154,1.826795,8.113883,10.771695,39.289978,687.33356,4.5669875,18.267948,3.65359,8.300759,11.350238,42.813957,730.0758
4.543227,16.355618,1.8172908,8.025282,10.504261,38.20184,663.6429,3.1802592,12.721037,3.6345816,8.548266,12.114988,46.988995,756.06104,2.7259364,16.355618,1.8172908,8.114056,10.77222,39.29289,687.3889,4.543227,18.17291,3.6345816,8.301024,11.351061,42.818436,730.1126
4.5244718,16.288097,1.8097887,8.02544,10.504734,38.204605,663.7216,3.1671302,12.668521,3.6195774,8.5486965,12.116313,46.996555,756.09534,2.714683,16.288097,1.8097887,8.114248,10.772809,39.296158,687.4509,4.5244718,18.097887,3.6195774,8.301323,11.351985,42.823456,730.15393
4.510926,16.239334,1.8043704,8.025615,10.505254,38.20764,663.80786,3.1576483,12.630593,3.6087408,8.549169,12.117764,47.00485,756.13293,2.7065556,16.239334,1.8043704,8.11446,10.773456,39.299744,687.5189,4.510926,18.043703,3.6087408,8.301649,11.352998,42.828964,730.19916
4.5027394,16.20986,1.8010956,8.025802,10.505814,38.21091,663.9005,3.1519172,12.607669,3.6021912,8.549675,12.119326,47.013763,756.1733,2.7016435,16.20986,1.8010956,8.114688,10.774151,39.303604,687.5919,4.5027394,18.010956,3.6021912,8.302001,11.354088,42.834885,730.24774
4.5,16.2,1.8,8.026,10.506405,38.21437,663.99835,3.15,12.6,3.6,8.550211,12.120975,47.02319,756.2159,2.7,16.2,1.8,8.114929,10.774887,39.307682,687.669,4.5,18,3.6,8.302372,11.355239,42.841145,730.299
4.5027394,16.20986,1.8010956,8.026206,10.507021,38.217964,664.10004,3.1519172,12.607669,3.6021912,8.550768,12.122689,47.032993,756.26013,2.7016435,16.20986,1.8010956,8.11518,10.775653,39.311928,687.7491,4.5027394,18.010956,3.6021912,8.302758,11.356437,42.847656,730.35236
4.510926,16.239334,1.8043704,8.026418,10.507651,38.221653,664.204,3.1576483,12.630593,3.6087408,8.551338,12.124445,47.043034,756.30536,2.7065556,16.239334,1.8043704,8.115437,10.776437,39.316277,687.831,4.510926,18.043703,3.6087408,8.303154,11.357664,42.854324,730.40686
4.5244718,16.288097,1.8097887,8.02663,10.508288,38.225372,664.3087,3.1671302,12.668521,3.6195774,8.551914,12.126217,47.05317,756.35095,2.714683,16.288097,1.8097887,8.115696,10.777228,39.320667,687.9135,4.5244718,18.097887,3.6195774,8.303554,11.358903,42.861057,730.46185
4.543227,16.355618,1.8172908,8.026843,10.508923,38.229076,664.4128,3.1802592,12.721037,3.6345816,8.552486,12.127979,47.063255,756.39624,2.7259364,16.355618,1.8172908,8.115954,10.778017,39.32504,687.99554,4.543227,18.17291,3.6345816,8.303951,11.360134,42.867752,730.5165
4.5669875,16.441154,1.826795,8.027051,10.509543,38.232704,664.51465,3.196891,12.787564,3.65359,8.553047,12.129705,47.07314,756.44055,2.7401922,16.441154,1.826795,8.116207,10.7787895,39.329323,688.0758,4.5669875,18.267948,3.65359,8.30434,11.361341,42.874313,730.57
4.5954914,16.54377,1.8381968,8.027252,10.510144,38.23621,664.61285,3.216844,12.867376,3.676393,8.553589,12.1313715,47.08268,756.4833,2.757295,16.54377,1.8381968,8.116451,10.779535,39.333458,688.1532,4.5954914,18.381966,3.676393,8.304716,11.362507,42.880646,730.6216
4.6284275,16.66234,1.851371,8.027443,10.510715,38.239544,664.70605,3.2398994,12.959598,3.702742,8.554103,12.132955,47.091747,756.5238,2.7770565,16.66234,1.851371,8.116684,10.780245,39.33739,688.2266,4.6284275,18.51371,3.702742,8.305074,11.363614,42.886665,730.67053
4.665435,16.795567,1.866174,8.027622,10.511248,38.242657,664.79297,3.2658043,13.063217,3.732348,8.554584,12.134433,47.10022,756.56165,2.7992609,16.795567,1.866174,8.1169,10.780909,39.341064,688.29517,4.665435,18.66174,3.732348,8.305407,11.364649,42.89229,730.7162
4.7061076,16.941986,1.8824431,8.027785,10.511737,38.245514,664.8726,3.294275,13.1771,3.7648861,8.555023,12.135788,47.107986,756.59625,2.8236644,16.941986,1.8824431,8.1171,10.781516,39.344433,688.358,4.7061076,18.82443,3.7648861,8.305713,11.365598,42.89744,730.75806
4.75,17.1,1.9,8.027933,10.5121765,38.24808,664.94403,3.325,13.3,3.7999997,8.555418,12.137003,47.114952,756.6273,2.8500001,17.1,1.9,8.117278,10.782063,39.347458,688.4142,4.75,19,3.7999997,8.305987,11.366448,42.902065,730.79553
4.796632,17.267874,1.9186527,8.028062,10.512561,38.250324,665.0064,3.3576422,13.430569,3.837305,8.555763,12.138064,47.121037,756.65436,2.877979,17.267874,1.9186527,8.1174345,10.78254,39.350105,688.4634,4.796632,19.186527,3.837305,8.306228,11.367192,42.90611,730.8283
4.8454914,17.44377,1.9381964,8.028171,10.512887,38.252228,665.0592,3.391844,13.567376,3.8763928,8.556055,12.138963,47.126194,756.67725,2.907295,17.44377,1.9381964,8.117567,10.782945,39.352352,688.505,4.8454914,19.381966,3.8763928,8.306431,11.367823,42.909534,730.856
4.896044,17.62576,1.9584177,8.028259,10.513151,38.253773,665.10205,3.427231,13.708924,3.9168353,8.556292,12.13969,47.13037,756.6958,2.9376266,17.62576,1.9584177,8.117675,10.783274,39.35417,688.53876,4.896044,19.584177,3.9168353,8.306596,11.368334,42.91231,730.8785
4.947736,17.81185,1.9790943,8.028327,10.513353,38.25495,665.1347,3.463415,13.85366,3.9581885,8.556471,12.140244,47.13354,756.70984,2.9686415,17.81185,1.9790943,8.117757,10.7835245,39.35556,688.56445,4.947736,19.790943,3.9581885,8.306721,11.368723,42.914425,730.89557
5,18,2,8.028373,10.513492,38.255756,665.15704,3.5,14,4,8.556593,12.140619,47.1357,756.7194,3,18,2,8.117813,10.783696,39.35651,688.58203,5,20,4,8.306807,11.368988,42.915867,730.9072
5.052264,14.146339,3.0313585,8.042192,10.554845,38.50148,671.6464,2.526132,10.104528,3.0313585,8.54202,12.095756,46.879406,755.5595,2.526132,10.104528,2.0209057,8.121058,10.793615,39.416267,689.69257,5.052264,18.188152,5.052264,8.320849,11.412518,43.154984,732.8127
5.1039557,14.291077,3.0623736,8.1212015,10.794051,39.938477,699.50085,2.5519779,10.2079115,3.0623736,8.511923,12.003042,46.357,753.05853,2.5519779,10.2079115,2.0415823,8.161689,10.918496,40.170513,701.9555,5.1039557,18.37424,5.1039557,8.396765,11.647559,44.462143,742.1708
5.1545086,14.432623,3.0927052,8.188249,11.000831,41.201965,715.37805,2.5772543,10.309017,3.0927052,8.538629,12.085315,46.82009,755.2872,2.5772543,10.309017,2.0618033,8.227995,11.124382,41.414745,717.01166,5.1545086,18.55623,5.1545086,8.455994,11.830649,45.49746,748.5283
5.203368,14.56943,3.1220212,8.217207,11.09087,41.76995,721.19073,2.601684,10.406736,3.1220212,8.572223,12.188711,47.413017,757.9305,2.601684,10.406736,2.0813472,8.275373,11.271483,42.313873,725.7487,5.203368,18.732124,5.203368,8.479844,11.904319,45.929436,750.91223
5.25,14.700001,3.15,8.226564,11.119957,41.959846,723.01483,2.625,10.5,3.15,8.589258,12.241104,47.718266,759.208,2.625,10.5,2.1,8.296302,11.336409,42.71452,729.2458,5.25,18.9,5.25,8.487275,11.927267,46.067883,751.6424
5.2938924,14.822899,3.1763356,8.229214,11.128189,42.015068,723.5327,2.6469464,10.587786,3.1763356,8.595314,12.259723,47.827534,759.6524,2.6469464,10.587786,2.117557,8.303358,11.3582945,42.850445,730.38025,5.2938924,19.058014,5.2938924,8.489291,11.933495,46.106228,751.841
5.334565,14.936783,3.2007391,8.229869,11.130224,42.029243,723.66315,2.6672828,10.669131,3.2007391,8.597027,12.264986,47.8585,759.7771,2.6672828,10.669131,2.1338263,8.305402,11.364632,42.89011,730.70465,5.334565,19.204435,5.334565,8.489699,11.934756,46.11437,751.8824
5.371572,15.040404,3.2229433,8.2299385,11.130443,42.03128,723.6808,2.685786,10.743145,3.2229433,8.597307,12.265848,47.863575,759.7974,2.685786,10.743145,2.148629,8.305871,11.366088,42.89953,730.78,5.371572,19.33766,5.371572,8.489627,11.934533,46.11345,751.8771
5.4045086,15.132624,3.242705,8.229823,11.130082,42.029507,723.66364,2.7022543,10.809017,3.242705,8.597138,12.265328,47.860516,759.7851,2.7022543,10.809017,2.1618035,8.305856,11.366041,42.899696,730.78046,5.4045086,19.456232,5.4045086,8.489394,11.933813,46.10953,751.85657
5.4330125,15.212435,3.2598076,8.229635,11.129499,42.026333,723.634,2.7165062,10.866025,3.2598076,8.596817,12.264342,47.85471,759.7617,2.7165062,10.866025,2.1732051,8.305681,11.365499,42.89686,730.75684,5.4330125,19.558846,5.4330125,8.489092,11.932882,46.104385,751.82983
5.456773,15.278964,3.2740636,8.229412,11.128807,42.022503,723.59845,2.7283864,10.913546,3.2740636,8.596434,12.263163,47.84777,759.7337,2.7283864,10.913546,2.1827092,8.305443,11.364759,42.892876,730.7241,5.456773,19.64438,5.456773,8.488752,11.931832,46.098553,751.7996
5.475528,15.33148,3.285317,8.229167,11.128045,42.01828,723.55945,2.737764,10.951056,3.285317,8.596014,12.261874,47.84019,759.7031,2.737764,10.951056,2.1902113,8.305173,11.363923,42.88834,730.6871,5.475528,19.7119,5.475528,8.488384,11.930697,46.09225,751.767
5.4890738,15.369406,3.2934442,8.228907,11.127235,42.013783,723.51794,2.7445369,10.9781475,3.2934442,8.595571,12.26051,47.83217,759.6708,2.7445369,10.9781475,2.1956296,8.304883,11.363025,42.883457,730.6473,5.4890738,19.760666,5.4890738,8.487995,11.929498,46.085587,751.7325
5.497261,15.392331,3.2983568,8.228634,11.126388,42.009075,723.4745,2.7486305,10.994522,3.2983568,8.595108,12.2590885,47.823803,759.63696,2.7486305,10.994522,2.1989043,8.30458,11.3620825,42.87834,730.6056,5.497261,19.79014,5.497261,8.48759,11.9282465,46.078636,751.6965
5.5,15.400001,3.3,8.228353,11.125512,42.004215,723.4296,2.75,11,3.3,8.59463,12.257621,47.815174,759.60205,2.75,11,2.2,8.304265,11.361109,42.87305,730.56244,5.5,19.8,5.5,8.487171,11.926955,46.071465,751.6593
5.497261,15.392331,3.2983568,8.228065,11.124617,41.999245,723.3837,2.7486305,10.994522,3.2983568,8.594143,12.256121,47.806362,759.5664,2.7486305,10.994522,2.1989043,8.303944,11.360113,42.867638,730.51825,5.497261,19.79014,5.497261,8.486744,11.925636,46.06414,751.6213
5.4890738,15.369406,3.2934442,8.227772,11.12371,41.994205,723.33716,2.7445369,10.9781475,3.2934442,8.593649,12.2546015,47.797436,759.5302,2.7445369,10.9781475,2.1956296,8.303618,11.359103,42.86215,730.4735,5.4890738,19.760666,5.4890738,8.48631,11.924299,46.056717,751.58276
5.475528,15.33148,3.285317,8.227479,11.122797,41.98914,723.2903,2.737764,10.951056,3.285317,8.593152,12.253076,47.788475,759.49384,2.737764,10.951056,2.1902113,8.303291,11.3580885,42.856632,730.42847,5.475528,19.7119,5.475528,8.485875,11.9229555,46.049263,751.544
5.456773,15.278964,3.2740636,8.227186,11.121888,41.98409,723.2435,2.7283864,10.913546,3.2740636,8.592657,12.251554,47.77954,759.4576,2.7283864,10.913546,2.1827092,8.302965,11.357077,42.851135,730.3835,5.456773,19.64438,5.456773,8.485441,11.921616,46.041832,751.5053
5.4330125,15.212435,3.2598076,8.226896,11.120988,41.979095,723.19727,2.7165062,10.866025,3.2598076,8.592168,12.250049,47.770706,759.42163,2.7165062,10.866025,2.1732051,8.302642,11.356076,42.845695,730.339,5.4330125,19.558846,5.4330125,8.485012,11.920291,46.034485,751.46704
5.4045086,15.132624,3.242705,8.226613,11.120106,41.974197,723.15186,2.7022543,10.809017,3.242705,8.591688,12.248573,47.76205,759.3864,2.7022543,10.809017,2.1618035,8.302325,11.355095,42.84036,730.29535,5.4045086,19.456232,5.4045086,8.484591,11.918992,46.027283,751.42944
5.371572,15.040404,3.2229433,8.2263365,11.119248,41.969433,723.10767,2.685786,10.743145,3.2229433,8.591222,12.24714,47.753643,759.3522,2.685786,10.743145,2.148629,8.302018,11.354141,42.835175,730.25287,5.371572,19.33766,5.371572,8.484181,11.917729,46.020287,751.39294
5.334565,14.936783,3.2007391,8.226071,11.1184225,41.964848,723.0651,2.6672828,10.669131,3.2007391,8.590773,12.24576,47.74555,759.31915,2.6672828,10.669131,2.1338263,8.301722,11.353222,42.83018,730.212,5.334565,19.204435,5.334565,8.483788,11.916514,46.01355,751.3577
5.2938924,14.822899,3.1763356,8.225818,11.117637,41.96048,723.0246,2.6469464,10.587786,3.1763356,8.590345,12.244446,47.737846,759.2877,2.6469464,10.587786,2.117557,8.301439,11.352347,42.825428,730.17303,5.2938924,19.058014,5.2938924,8.483413,11.915358,46.00714,751.3242
